,user_id,"round(sum(price), 2)",Frequency,Recent_Date
19537,307162411,57.39,20,2020-01-20
19538,578607005,52.41,11,2020-01-21
19539,554223163,14.32,6,2020-01-21
19540,345516594,135.1,19,2020-02-16
19541,604358621,7.71,1,2020-01-21
19542,604472280,13.69,6,2020-01-22
19543,603619050,51.97,15,2020-01-28
19544,585321898,77.42,33,2020-02-07
19545,308154902,9.79,5,2020-01-22
19546,592465396,14.77,2,2020-01-22
19547,600662845,5.79,1,2020-01-23
19548,604992719,14.05,1,2020-01-23
19549,605369981,116.5,6,2020-01-24
19550,552430718,47.14,11,2020-02-05
19551,276906516,20.48,12,2020-01-24
19552,525663091,216.63,56,2020-02-15
19553,601933054,9.83,3,2020-01-17
19554,558381772,20.8,5,2020-02-05
19555,421381204,10.79,7,2020-01-18
19556,240648816,15.3,3,2020-01-18
19557,579679683,42.15,8,2020-01-19
19558,603505737,16.67,3,2020-01-20
19559,573884283,53.15,10,2020-01-20
19560,603849428,38.41,12,2020-01-28
19561,590250324,96.55,22,2020-02-17
19562,440177172,24.32,8,2020-01-21
19563,604079050,35.9,10,2020-01-21
19564,584326369,33.16,7,2020-01-21
19565,484956233,47.08,14,2020-01-21
19566,428006858,19.29,3,2020-01-21
19567,467294404,16.49,2,2020-01-22
19568,357566045,11.88,3,2020-01-22
19569,322888217,8.57,2,2020-01-23
19570,261643242,16.42,6,2020-01-23
19571,604695939,366.23,33,2020-01-23
19572,603522139,150.76,24,2020-02-18
19573,604544135,0.13,1,2020-01-24
19574,596973884,39.3,26,2020-01-24
19575,587314437,43.85,12,2020-01-24
19576,372371955,86.83,10,2020-02-06
19577,602322855,226.57,11,2020-01-17
19578,567147031,73.2,15,2020-01-17
19579,461214628,130.92,11,2020-02-22
19580,581098532,13.53,3,2020-01-17
19581,554483635,43.65,1,2020-01-18
19582,602739634,75.45,9,2020-01-18
19583,526768730,20.63,5,2020-01-18
19584,572877922,22.27,16,2020-01-18
19585,600289170,21.33,6,2020-01-18
19586,568983517,88.28,22,2020-01-21
19587,598002474,26.2,5,2020-01-19
19588,598979763,58.48,18,2020-01-19
19589,399160815,43.53,6,2020-01-19
19590,598564446,15.62,7,2020-01-19
19591,509599237,37.52,9,2020-01-19
19592,491531305,132.62,46,2020-02-19
19593,603313323,12.22,1,2020-01-19
19594,600799757,23.72,9,2020-01-19
19595,604087342,12.54,2,2020-01-21
19596,583845531,16.1,5,2020-01-21
19597,604112573,177.14,32,2020-01-21
19598,562959244,42.77,25,2020-01-21
19599,589039481,15.07,6,2020-01-21
19600,413502760,19.2,2,2020-01-21
19601,604474331,10.95,2,2020-01-22
19602,604544155,10.79,1,2020-01-22
19603,604808793,87.11,16,2020-01-23
19604,604941015,22.75,10,2020-01-23
19605,559966128,12.03,13,2020-02-25
19606,604941367,39.99,7,2020-01-23
19607,307967621,25.07,2,2020-01-23
19608,601483418,173.16,33,2020-01-29
19609,605386128,12.94,4,2020-01-24
19610,470573711,12.22,1,2020-01-24
19611,551384658,45.03,15,2020-01-24
19612,602403720,122.31,17,2020-01-17
19613,328325312,5.24,2,2020-01-17
19614,602689638,64.07,14,2020-01-18
19615,602712832,35.9,6,2020-01-18
19616,602801646,11.57,1,2020-01-18
19617,602915980,14.11,3,2020-01-18
19618,602910205,13.09,7,2020-01-18
19619,602957847,20.44,5,2020-01-18
19620,574090549,37.0,6,2020-01-18
19621,603192604,13.59,7,2020-01-19
19622,568200623,43.68,12,2020-01-19
19623,573090625,28.7,11,2020-02-12
19624,551896036,10.58,2,2020-01-20
19625,568049091,120.16,27,2020-01-21
19626,603725911,40.27,9,2020-01-21
19627,450763713,31.59,1,2020-01-21
19628,594371923,15.83,6,2020-01-21
19629,469093193,9.75,4,2020-01-21
19630,558400890,65.49,12,2020-01-22
19631,360296347,36.47,2,2020-01-22
19632,590737286,21.11,4,2020-01-22
19633,572013939,29.21,3,2020-01-22
19634,604506871,28.86,6,2020-01-22
19635,359620350,50.61,17,2020-01-22
19636,392547225,12.07,2,2020-01-22
19637,597508682,16.51,4,2020-01-22
19638,604831356,94.81,6,2020-01-23
19639,554022291,40.53,17,2020-01-23
19640,585799662,24.46,16,2020-01-23
19641,599834330,121.24,28,2020-01-27
19642,557631595,31.36,5,2020-01-23
19643,605191545,41.19,15,2020-01-23
19644,544642579,41.92,8,2020-01-24
19645,605555680,9.53,3,2020-01-24
19646,559582738,362.39,110,2020-02-09
19647,601354442,67.37,18,2020-02-11
19648,557404136,130.79,32,2020-01-17
19649,530462056,68.6,20,2020-01-18
19650,346019374,15.45,7,2020-01-18
19651,602979499,26.43,12,2020-01-18
19652,364513591,23.48,8,2020-01-19
19653,603266854,70.35,7,2020-01-20
19654,578026992,63.33,1,2020-01-21
19655,564775800,35.14,10,2020-01-21
19656,462214765,46.64,7,2020-01-21
19657,532927801,44.42,8,2020-02-28
19658,604992295,1.9,2,2020-01-23
19659,542915306,9.2,3,2020-01-23
19660,605003269,48.7,7,2020-01-23
19661,440423596,32.77,3,2020-01-23
19662,603735055,72.13,8,2020-01-23
19663,588666618,0.95,1,2020-01-24
19664,602960446,23.02,1,2020-01-24
19665,602330459,50.89,5,2020-01-17
19666,602337340,123.41,13,2020-01-17
19667,602494963,28.87,3,2020-01-17
19668,536707574,38.74,2,2020-01-18
19669,543780907,32.13,8,2020-02-14
19670,603605047,12.78,3,2020-01-20
19671,477247704,86.5,21,2020-01-20
19672,486670688,7.3,2,2020-01-20
19673,603801810,19.68,3,2020-01-20
19674,557504892,42.73,8,2020-02-08
19675,457865497,62.56,14,2020-02-14
19676,453206143,48.55,8,2020-01-21
19677,566869536,63.85,2,2020-01-21
19678,527094936,27.3,2,2020-01-21
19679,551177769,24.17,7,2020-01-21
19680,600476368,24.05,5,2020-01-21
19681,413922116,37.55,17,2020-01-25
19682,571958768,51.38,13,2020-01-21
19683,481341779,12.21,5,2020-01-23
19684,595913017,11.25,3,2020-01-23
19685,244296214,35.53,8,2020-02-06
19686,510054850,23.4,3,2020-01-23
19687,605025896,41.92,8,2020-01-23
19688,605235708,7.16,5,2020-01-23
19689,466014692,10.22,3,2020-01-24
19690,603739710,11.93,4,2020-01-24
19691,601835164,22.51,7,2020-01-17
19692,515634267,19.45,4,2020-01-17
19693,539738243,40.56,16,2020-01-17
19694,574415793,64.23,19,2020-01-18
19695,558828666,14.27,1,2020-01-18
19696,602746008,9.63,3,2020-01-18
19697,602749875,32.35,9,2020-01-18
19698,231466227,105.46,11,2020-01-18
19699,602890407,43.34,2,2020-01-18
19700,249151906,88.89,2,2020-01-18
19701,582997340,102.78,8,2020-01-19
19702,562959420,57.7,9,2020-02-26
19703,546676105,9.53,2,2020-01-19
19704,428727643,118.21,44,2020-02-11
19705,602626862,29.35,5,2020-01-20
19706,521221744,31.3,13,2020-01-20
19707,532642256,76.29,14,2020-02-18
19708,445341282,39.88,11,2020-01-20
19709,524084300,91.77,38,2020-01-21
19710,604194731,50.16,5,2020-01-22
19711,333614131,65.91,20,2020-01-21
19712,590183474,11.91,2,2020-01-21
19713,230891437,87.13,12,2020-01-22
19714,563790766,113.39,46,2020-02-25
19715,604787565,52.46,15,2020-01-22
19716,604862817,52.98,4,2020-01-23
19717,567725505,52.83,21,2020-01-24
19718,604932478,34.27,8,2020-01-23
19719,454548653,41.44,9,2020-01-23
19720,589707086,40.18,9,2020-01-24
19721,605409733,15.48,5,2020-01-24
19722,605461536,11.06,6,2020-01-24
19723,474979439,13.33,1,2020-01-17
19724,553613550,45.01,18,2020-01-18
19725,414583464,23.1,3,2020-01-18
19726,595902336,182.42,46,2020-01-29
19727,563377109,15.56,2,2020-01-18
19728,534565190,19.68,5,2020-01-18
19729,583802603,10.44,3,2020-01-19
19730,528873688,46.06,9,2020-01-28
19731,237350590,27.28,16,2020-02-13
19732,603506915,2.38,1,2020-01-20
19733,562138329,40.94,6,2020-01-20
19734,590441977,42.1,10,2020-02-09
19735,512068026,25.14,6,2020-01-20
19736,599286474,19.06,13,2020-01-20
19737,536514622,26.77,11,2020-01-31
19738,603564347,69.22,13,2020-01-20
19739,257576420,11.62,4,2020-02-29
19740,604220724,41.19,5,2020-02-03
19741,604276029,5.08,1,2020-01-21
19742,604264354,27.06,5,2020-01-21
19743,588840030,39.33,5,2020-01-22
19744,603674654,29.35,8,2020-01-22
19745,493891775,10.54,6,2020-01-22
19746,601707467,52.2,6,2020-01-23
19747,604879450,10.0,2,2020-01-23
19748,582771380,16.58,4,2020-01-23
19749,568445646,11.44,4,2020-01-23
19750,573363672,64.88,9,2020-01-23
19751,454785941,65.0,19,2020-01-23
19752,587646718,522.47,64,2020-01-24
19753,604531569,114.1,25,2020-02-11
19754,604046345,58.78,20,2020-01-24
19755,476822773,91.99,2,2020-01-17
19756,602306221,13.9,2,2020-01-17
19757,598690145,10.31,2,2020-01-17
19758,602384351,6.98,4,2020-01-17
19759,383791651,49.91,10,2020-01-17
19760,602477980,28.52,6,2020-01-17
19761,602424054,26.11,4,2020-01-17
19762,429842853,71.99,15,2020-02-26
19763,598962633,76.02,14,2020-02-17
19764,603603766,49.84,4,2020-01-20
19765,603734033,11.26,3,2020-01-20
19766,603827895,25.41,3,2020-01-20
19767,559472997,10.19,2,2020-01-20
19768,452276524,39.27,9,2020-01-20
19769,266218477,27.77,4,2020-01-21
19770,604590789,40.65,6,2020-01-22
19771,583440227,173.83,17,2020-02-11
19772,472958748,25.8,8,2020-01-22
19773,604788172,20.45,7,2020-01-22
19774,605005459,17.3,4,2020-01-23
19775,604896748,363.89,27,2020-01-23
19776,563274996,36.95,4,2020-01-23
19777,295997794,29.37,8,2020-01-24
19778,605411230,51.62,13,2020-01-24
19779,605402754,16.35,9,2020-01-24
19780,605552677,42.81,9,2020-01-24
19781,598853218,56.15,12,2020-01-24
19782,590286041,15.23,5,2020-01-17
19783,531607195,34.84,7,2020-01-19
19784,603182096,10.8,2,2020-01-19
19785,557178493,71.63,8,2020-02-13
19786,602640864,34.62,5,2020-01-28
19787,603248169,53.12,16,2020-01-19
19788,603276786,37.77,11,2020-01-19
19789,600500655,67.03,9,2020-01-19
19790,488844700,50.88,3,2020-01-19
19791,268345959,156.66,7,2020-01-20
19792,538712717,27.63,4,2020-01-20
19793,538369910,13.8,3,2020-01-20
19794,555240300,103.34,4,2020-01-22
19795,534117906,10.45,5,2020-01-20
19796,595960513,219.67,67,2020-02-22
19797,518293149,40.4,11,2020-01-20
19798,510981881,6.55,6,2020-01-20
19799,583947202,14.13,3,2020-01-20
19800,604086651,6.67,1,2020-01-21
19801,448982963,27.68,1,2020-01-21
19802,549730792,41.86,7,2020-01-21
19803,387199603,27.73,7,2020-01-22
19804,551098150,85.79,20,2020-01-22
19805,580271010,45.57,1,2020-01-22
19806,498066896,166.45,25,2020-02-26
19807,507624661,22.08,4,2020-01-23
19808,496049578,23.66,9,2020-01-23
19809,254493727,76.4,4,2020-02-22
19810,369972903,121.15,43,2020-02-25
19811,475269969,10.32,1,2020-01-24
19812,605599427,62.36,4,2020-01-24
19813,592937252,12.22,5,2020-01-17
19814,597984572,11.84,5,2020-01-17
19815,602939356,20.0,1,2020-01-18
19816,602909249,20.39,4,2020-02-19
19817,556265048,40.01,5,2020-01-18
19818,598333302,56.54,25,2020-02-18
19819,360324261,30.4,6,2020-01-20
19820,443903183,48.85,12,2020-01-20
19821,543444962,30.54,14,2020-01-20
19822,603678094,16.83,4,2020-01-20
19823,584967707,19.05,4,2020-01-20
19824,511994483,66.44,7,2020-01-26
19825,561435906,68.01,9,2020-01-21
19826,472746947,103.54,22,2020-02-29
19827,433760581,140.26,28,2020-02-27
19828,604523668,3.97,1,2020-01-22
19829,278621551,64.35,5,2020-01-22
19830,338722925,38.43,9,2020-02-01
19831,599552728,43.33,19,2020-01-22
19832,604815929,24.77,10,2020-01-23
19833,566249174,43.48,9,2020-01-23
19834,571523667,43.78,6,2020-02-04
19835,599651249,41.59,6,2020-01-23
19836,449204921,41.58,2,2020-01-24
19837,605393815,14.28,2,2020-01-24
19838,605566432,14.75,10,2020-01-24
19839,584125797,54.87,15,2020-01-17
19840,565413878,237.14,11,2020-01-30
19841,554496480,32.94,4,2020-01-18
19842,239841501,15.47,2,2020-01-18
19843,602816312,48.29,16,2020-01-18
19844,602352422,24.96,7,2020-01-18
19845,602996631,10.32,1,2020-01-18
19846,600610140,34.39,11,2020-01-19
19847,561001336,142.81,33,2020-01-19
19848,603436336,159.03,33,2020-01-19
19849,543548783,26.65,14,2020-01-19
19850,602941051,20.93,13,2020-01-27
19851,578860128,45.32,13,2020-01-20
19852,575977583,10.48,2,2020-01-20
19853,534473951,175.5,55,2020-01-20
19854,486231294,32.71,3,2020-01-21
19855,577532162,26.66,9,2020-01-21
19856,600343282,20.64,2,2020-01-21
19857,601426664,26.28,6,2020-02-14
19858,604590465,73.2,11,2020-01-22
19859,604578054,9.57,3,2020-01-22
19860,524133478,46.37,8,2020-01-22
19861,540471009,46.8,15,2020-01-22
19862,604931361,12.51,6,2020-01-23
19863,598453449,54.19,25,2020-01-23
19864,605125165,8.65,1,2020-01-23
19865,605160394,9.9,2,2020-01-23
19866,405882754,64.58,21,2020-02-22
19867,605201726,62.19,15,2020-01-23
19868,591357697,34.94,10,2020-01-24
19869,605347176,14.04,8,2020-01-24
19870,558135701,12.56,2,2020-01-24
19871,602351963,20.44,5,2020-01-17
19872,602428176,16.19,1,2020-01-17
19873,602004703,15.56,2,2020-01-18
19874,475250561,80.27,19,2020-01-26
19875,602606863,10.61,5,2020-01-18
19876,600131390,51.89,7,2020-01-19
19877,473897443,46.01,9,2020-01-19
19878,598052065,44.29,1,2020-01-19
19879,412277453,110.09,10,2020-02-17
19880,562927290,14.49,6,2020-01-20
19881,580790432,18.25,1,2020-01-20
19882,571372866,18.15,4,2020-01-20
19883,274003601,9.99,3,2020-01-20
19884,587849861,10.47,4,2020-01-21
19885,580288914,47.96,5,2020-01-21
19886,439342288,90.23,5,2020-02-22
19887,529088711,28.1,2,2020-01-22
19888,403170291,19.36,3,2020-01-22
19889,315129924,12.96,3,2020-01-22
19890,537315998,7.46,3,2020-01-22
19891,604728511,16.35,1,2020-01-22
19892,602941856,74.28,23,2020-02-08
19893,600820013,93.65,21,2020-01-22
19894,604767927,28.58,4,2020-01-22
19895,604803006,23.13,5,2020-01-22
19896,557045148,71.97,10,2020-02-05
19897,576945917,12.22,3,2020-01-23
19898,575308129,43.94,16,2020-01-23
19899,561496138,81.03,10,2020-01-24
19900,232056238,71.75,10,2020-01-18
19901,469898699,14.11,7,2020-01-18
19902,602747219,2.86,1,2020-01-18
19903,562980594,10.26,9,2020-01-18
19904,534195224,156.35,37,2020-02-26
19905,597166986,6.89,2,2020-01-19
19906,460811449,39.98,12,2020-02-20
19907,358139023,23.63,4,2020-01-19
19908,603614853,60.28,3,2020-01-20
19909,561202643,146.24,21,2020-02-03
19910,543665202,319.22,71,2020-02-14
19911,603639356,9.38,5,2020-01-20
19912,604065680,6.7,2,2020-01-21
19913,234543490,29.39,13,2020-01-21
19914,603702025,60.14,20,2020-01-21
19915,604250419,61.56,7,2020-01-24
19916,604057201,22.69,2,2020-01-21
19917,604421286,15.57,6,2020-01-22
19918,514103354,11.44,2,2020-01-22
19919,604493460,19.11,5,2020-01-22
19920,367420430,40.43,4,2020-01-22
19921,233367107,6.52,8,2020-01-22
19922,231905221,130.18,10,2020-01-22
19923,604709231,15.49,4,2020-01-22
19924,603971849,79.81,13,2020-02-01
19925,468692777,11.82,6,2020-01-23
19926,512647042,30.38,11,2020-01-23
19927,264535731,33.6,8,2020-01-23
19928,598754786,61.42,26,2020-01-23
19929,605127854,39.77,9,2020-01-23
19930,605174680,11.74,2,2020-01-23
19931,604917761,50.03,9,2020-01-24
19932,122626605,4.27,2,2020-01-24
19933,576788467,98.78,22,2020-02-19
19934,603441288,13.89,10,2020-01-24
19935,464258557,52.71,7,2020-01-24
19936,546150948,10.08,3,2020-01-24
19937,560097577,83.56,15,2020-01-19
19938,563401479,54.92,2,2020-01-17
19939,602600329,16.17,3,2020-01-18
19940,520011323,65.92,17,2020-02-16
19941,443548392,44.27,5,2020-01-18
19942,602714559,156.03,4,2020-01-18
19943,595631882,13.15,2,2020-01-18
19944,550204858,40.35,5,2020-01-18
19945,602990864,6.34,2,2020-01-19
19946,469857307,105.99,47,2020-01-31
19947,602404240,19.31,5,2020-01-19
19948,603341578,35.94,4,2020-01-19
19949,46032705,49.93,4,2020-01-20
19950,554133112,29.17,11,2020-02-19
19951,512073917,14.69,4,2020-01-20
19952,429750476,71.75,3,2020-02-16
19953,603853637,66.5,18,2020-01-20
19954,448873262,50.32,10,2020-01-21
19955,588913878,28.8,4,2020-01-21
19956,590972837,27.62,4,2020-01-21
19957,292071705,104.76,7,2020-01-22
19958,600482011,14.46,3,2020-01-22
19959,604661411,35.24,1,2020-01-22
19960,557411819,37.52,11,2020-02-15
19961,591438739,36.47,11,2020-01-28
19962,561609485,12.38,2,2020-01-24
19963,559075290,37.17,14,2020-01-24
19964,605466644,10.29,5,2020-01-24
19965,415786395,25.25,5,2020-01-24
19966,602519941,24.6,3,2020-01-17
19967,333792512,52.71,7,2020-01-18
19968,481451452,48.56,6,2020-01-18
19969,559267958,19.06,8,2020-01-18
19970,437424693,11.57,1,2020-01-18
19971,533974539,5.03,1,2020-01-18
19972,602973228,15.14,3,2020-01-18
19973,482718814,35.24,1,2020-01-19
19974,571394941,10.08,4,2020-01-19
19975,480508323,47.46,4,2020-01-19
19976,555270708,68.57,6,2020-01-20
19977,421699057,30.42,7,2020-01-30
19978,424563129,12.06,1,2020-01-21
19979,317675444,155.99,35,2020-02-11
19980,604054530,158.88,54,2020-01-21
19981,604101290,20.95,6,2020-01-21
19982,527139300,137.36,47,2020-01-21
19983,542612976,12.73,5,2020-01-21
19984,604461937,28.74,6,2020-02-12
19985,595228670,56.87,9,2020-01-22
19986,487942225,30.96,10,2020-01-22
19987,604557804,181.91,3,2020-01-22
19988,604943341,8.26,4,2020-01-28
19989,604933815,25.47,2,2020-01-23
19990,603573971,1.59,1,2020-01-23
19991,483642518,82.17,34,2020-01-31
19992,603885926,111.55,6,2020-01-27
19993,449319574,57.03,9,2020-01-24
19994,603751598,42.96,4,2020-01-24
19995,128172267,21.9,3,2020-01-24
19996,605381004,10.46,3,2020-01-24
19997,560415984,17.46,10,2020-01-24
19998,597133568,56.78,39,2020-01-17
19999,602200436,16.47,8,2020-01-17
20000,602338852,102.93,39,2020-01-17
20001,582279676,8.41,5,2020-01-17
20002,439865776,117.01,33,2020-01-30
20003,180273558,21.27,3,2020-01-18
20004,568734135,59.03,8,2020-01-25
20005,593040763,51.56,14,2020-01-19
20006,602446313,113.71,13,2020-02-09
20007,392389779,9.57,5,2020-01-20
20008,585815664,25.39,2,2020-01-20
20009,603757555,7.86,3,2020-01-20
20010,541296118,12.01,5,2020-01-20
20011,459716784,111.74,45,2020-02-03
20012,604065870,7.9,5,2020-01-21
20013,603577329,32.34,9,2020-01-21
20014,603245617,15.72,3,2020-01-21
20015,598076781,33.18,2,2020-01-21
20016,582861680,9.52,1,2020-01-21
20017,563845069,33.81,2,2020-01-21
20018,478212705,134.37,16,2020-01-22
20019,600659194,316.78,113,2020-01-31
20020,604699550,26.04,4,2020-01-22
20021,596701636,118.32,30,2020-01-22
20022,604368945,131.11,19,2020-02-10
20023,515004774,5.24,1,2020-01-23
20024,589765720,19.04,2,2020-01-23
20025,604538431,9.28,3,2020-01-23
20026,579050713,45.55,11,2020-01-23
20027,589785461,22.9,4,2020-01-23
20028,605215150,53.35,4,2020-01-23
20029,552555305,171.3,26,2020-02-25
20030,495675008,34.81,8,2020-01-24
20031,605394664,40.06,10,2020-01-24
20032,412278522,58.17,16,2020-02-18
20033,585173757,98.3,20,2020-02-26
20034,588171491,33.01,5,2020-01-22
20035,602592343,12.83,3,2020-01-17
20036,588793397,10.69,4,2020-01-17
20037,444838621,50.74,12,2020-01-21
20038,602865797,19.33,3,2020-01-18
20039,595926219,47.17,11,2020-01-18
20040,579092820,24.92,2,2020-01-18
20041,420489407,41.37,22,2020-01-18
20042,603129394,31.12,4,2020-01-19
20043,435019621,32.11,12,2020-01-19
20044,597715400,11.5,3,2020-01-19
20045,595992567,106.77,24,2020-01-20
20046,496487737,31.13,9,2020-01-20
20047,603721938,9.52,6,2020-01-20
20048,307476617,23.65,1,2020-01-20
20049,542124805,84.21,8,2020-01-31
20050,492330769,9.41,4,2020-01-20
20051,604005765,24.92,6,2020-02-18
20052,549410887,82.53,26,2020-02-26
20053,405680961,373.21,19,2020-02-27
20054,604230444,95.08,1,2020-01-21
20055,440962171,36.42,11,2020-02-20
20056,603273225,76.19,1,2020-01-22
20057,514835125,11.29,9,2020-01-22
20058,566439116,925.13,409,2020-02-13
20059,385149361,15.71,1,2020-01-23
20060,605293674,73.41,17,2020-01-24
20061,570496227,47.04,10,2020-01-24
20062,605368565,32.19,13,2020-01-24
20063,548840163,13.97,11,2020-01-24
20064,250770251,25.45,6,2020-01-24
20065,598728977,393.19,115,2020-01-28
20066,573761123,56.8,17,2020-01-24
20067,423772284,47.31,11,2020-01-17
20068,389442647,23.57,4,2020-01-18
20069,569813538,90.53,21,2020-01-18
20070,603148181,92.34,18,2020-01-19
20071,542482160,16.51,2,2020-01-19
20072,589730011,77.09,25,2020-02-14
20073,603083445,44.05,4,2020-01-20
20074,562371879,57.18,29,2020-01-20
20075,530128721,79.62,11,2020-01-21
20076,604025003,13.17,5,2020-01-21
20077,526082575,79.99,22,2020-02-16
20078,542140470,10.89,2,2020-01-21
20079,598936850,56.18,7,2020-01-21
20080,553695745,44.04,10,2020-01-22
20081,411323704,17.69,5,2020-01-22
20082,529872571,24.1,3,2020-02-03
20083,604653727,19.88,5,2020-01-22
20084,402336445,93.41,22,2020-02-20
20085,604947909,92.0,12,2020-01-23
20086,431767828,12.47,3,2020-01-23
20087,433019600,94.26,17,2020-02-22
20088,605325369,11.29,6,2020-01-24
20089,548711356,264.47,52,2020-02-29
20090,386150184,32.61,9,2020-02-02
20091,242972351,11.09,3,2020-01-17
20092,583866472,20.31,4,2020-01-17
20093,384940091,3.65,1,2020-01-17
20094,444699021,21.24,5,2020-01-17
20095,602713611,13.49,1,2020-01-18
20096,536069336,61.24,12,2020-01-18
20097,366082028,111.67,4,2020-01-19
20098,603336283,42.85,5,2020-01-19
20099,548209402,724.8,375,2020-02-20
20100,562869256,48.99,8,2020-01-20
20101,599860216,244.4,37,2020-02-04
20102,603712453,20.73,5,2020-01-20
20103,603740355,42.54,4,2020-01-31
20104,555182119,16.35,5,2020-01-20
20105,548187995,-2.38,2,2020-01-20
20106,464541139,40.13,10,2020-01-20
20107,603027379,61.73,9,2020-02-18
20108,602726589,198.41,3,2020-01-21
20109,604046016,22.97,2,2020-01-21
20110,519340428,75.72,4,2020-01-21
20111,543043102,27.8,5,2020-02-29
20112,281654769,20.65,1,2020-01-21
20113,604115264,9.52,1,2020-01-21
20114,455633834,22.63,13,2020-01-22
20115,590413376,46.35,14,2020-01-22
20116,604759316,10.48,7,2020-01-22
20117,435677739,99.42,22,2020-02-27
20118,578028657,34.98,11,2020-02-11
20119,602439472,31.12,5,2020-01-23
20120,604296792,9.95,4,2020-01-23
20121,360305151,66.56,16,2020-01-23
20122,448909469,20.39,10,2020-01-23
20123,605083774,43.08,17,2020-01-23
20124,604580780,11.17,4,2020-01-24
20125,581947457,38.49,12,2020-01-24
20126,328363896,85.46,34,2020-02-07
20127,564469204,16.66,2,2020-01-17
20128,602512526,150.24,11,2020-01-17
20129,457419786,2.89,1,2020-01-18
20130,531296622,25.25,5,2020-01-18
20131,508506353,102.24,17,2020-02-22
20132,591205243,74.62,18,2020-01-19
20133,602838085,66.27,7,2020-01-19
20134,524305738,63.87,23,2020-02-29
20135,583659307,5.48,3,2020-01-20
20136,464349899,200.92,30,2020-02-29
20137,568412166,26.82,4,2020-01-20
20138,603896852,37.48,10,2020-01-21
20139,490455606,44.68,17,2020-01-21
20140,516694222,135.98,38,2020-01-22
20141,604481508,6.43,2,2020-01-22
20142,541401832,23.33,7,2020-01-22
20143,251095126,26.52,5,2020-01-22
20144,238782125,34.58,3,2020-01-29
20145,603712403,39.56,5,2020-01-23
20146,528480711,31.74,4,2020-01-23
20147,569887521,24.39,4,2020-01-23
20148,605102103,3.48,1,2020-01-23
20149,563088147,25.48,2,2020-01-23
20150,605153794,145.35,28,2020-02-22
20151,520115348,23.74,11,2020-01-24
20152,530134721,28.85,10,2020-02-04
20153,253639666,22.78,9,2020-01-24
20154,473013897,9.84,2,2020-01-24
20155,562757000,70.97,26,2020-01-24
20156,401420244,180.79,66,2020-02-02
20157,587128100,8.65,3,2020-01-24
20158,521123846,150.0,32,2020-01-17
20159,535130326,132.64,24,2020-02-27
20160,535877355,11.34,6,2020-01-17
20161,601386490,11.89,2,2020-01-18
20162,601812629,182.72,61,2020-01-18
20163,602914354,74.42,8,2020-01-18
20164,603277559,3.22,5,2020-01-19
20165,584766306,122.14,13,2020-01-20
20166,449508951,120.22,39,2020-02-22
20167,330497832,48.41,18,2020-01-20
20168,603715330,40.1,16,2020-01-20
20169,550556044,148.87,51,2020-01-20
20170,588010120,49.45,9,2020-01-21
20171,492875696,9.95,4,2020-02-27
20172,546031045,170.16,27,2020-02-29
20173,604920676,10.82,2,2020-01-23
20174,598198590,9.68,3,2020-01-23
20175,499126346,212.13,37,2020-02-19
20176,603687612,82.06,21,2020-01-24
20177,416530569,40.82,9,2020-01-24
20178,603292625,45.55,7,2020-01-24
20179,354805234,83.48,32,2020-01-24
20180,603600662,34.29,3,2020-01-24
20181,602310272,39.12,16,2020-02-07
20182,523655787,240.75,34,2020-02-22
20183,600963830,30.64,5,2020-01-19
20184,603297612,27.63,6,2020-01-19
20185,598362311,57.3,6,2020-01-19
20186,409052148,26.12,11,2020-01-19
20187,557817528,11.57,2,2020-01-20
20188,521556204,27.59,7,2020-01-21
20189,592511090,79.92,16,2020-02-03
20190,537464673,24.83,4,2020-02-05
20191,562230761,19.16,7,2020-01-21
20192,550154276,98.25,28,2020-02-11
20193,533383165,14.19,3,2020-01-22
20194,394624672,42.23,20,2020-01-22
20195,374113628,23.31,6,2020-01-22
20196,602273759,77.1,14,2020-01-22
20197,441205729,57.41,5,2020-01-22
20198,604748998,9.67,4,2020-01-22
20199,604834447,21.18,4,2020-01-23
20200,573263678,44.56,13,2020-01-23
20201,583831776,41.96,5,2020-01-23
20202,469558198,22.79,9,2020-02-14
20203,604445717,37.09,8,2020-01-23
20204,457260406,11.97,3,2020-01-23
20205,463084326,131.01,16,2020-01-23
20206,585017557,62.81,6,2020-01-23
20207,321450322,42.87,10,2020-01-24
20208,587922508,49.37,8,2020-01-17
20209,507621946,17.51,6,2020-01-19
20210,571991224,11.53,7,2020-01-19
20211,602540064,7.72,2,2020-01-19
20212,536379364,115.62,10,2020-02-03
20213,230818889,210.51,38,2020-02-10
20214,573669721,54.73,25,2020-01-21
20215,540481896,75.88,2,2020-01-21
20216,557073534,10.32,1,2020-01-21
20217,604192051,48.39,11,2020-01-22
20218,604458547,27.11,7,2020-01-22
20219,591108488,48.37,15,2020-01-22
20220,558686714,277.79,99,2020-02-21
20221,562903344,81.03,19,2020-02-04
20222,458075005,107.21,6,2020-01-23
20223,568835990,7.62,3,2020-01-23
20224,557079527,11.27,5,2020-01-23
20225,486524190,100.38,24,2020-01-23
20226,605121487,34.72,7,2020-01-23
20227,605173803,31.19,8,2020-01-23
20228,605366577,16.02,3,2020-01-24
20229,232443262,67.66,12,2020-01-24
20230,520676341,83.84,16,2020-01-24
20231,589939697,276.03,57,2020-01-24
20232,582894137,40.43,6,2020-01-17
20233,351122652,51.44,2,2020-01-17
20234,602606929,37.77,5,2020-01-18
